userID,seqID,totalFreq,movingpath0,theme0,lat0,long0,poiFreq0,movingpath1,theme1,lat1,long1,poiFreq1,movingpath2,theme2,lat2,long2,poiFreq2,movingpath3,theme3,lat3,long3,poiFreq3,movingpath4,theme4,lat4,long4,poiFreq4,movingpath5,theme5,lat5,long5,poiFreq5,movingpath6,theme6,lat6,long6,poiFreq6,movingpath7,theme7,lat7,long7,poiFreq7,movingpath8,theme8,lat8,long8,poiFreq8,movingpath9,theme9,lat9,long9,poiFreq9,pref_Education,pref_Museum,pref_Park,pref_Religion,pref_Shopping,pref_Structure,pref_Transport
11493297@N06,66,1715,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,Glasgow_Museum_of_Transport,Museum,55.8687,-4.295,139,Glasgow_Museum_of_Transport,Museum,55.8687,-4.295,139,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1666666666666666,0.6666666666666666,0,0,0,0.1666666666666666,0
11493297@N06,67,111,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1666666666666666,0.6666666666666666,0,0,0,0.1666666666666666,0
115792155@N07,68,3664,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
11779319@N07,69,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
118442207@N03,70,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,1,0
11863277@N00,71,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
120428168@N03,72,8272,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,1,0,0,0,0,0,0
12067951@N00,73,125,University_of_Strathclyde,Education,55.8617167,-4.241699833,125,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0,0,0,0
12113931@N03,74,5964,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
12113931@N03,75,34293,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,0,0,0,0,0,0,1
12176100@N00,76,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
12364630@N00,77,2982,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
12463089@N04,78,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.5,0,0,0,0.5,0,0
12463089@N04,79,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.5,0,0,0,0.5,0,0
12491204@N00,80,5964,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.2,0,0.8
12491204@N00,81,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.2,0,0.8
12814307@N00,82,375,University_of_Strathclyde,Education,55.8617167,-4.241699833,125,University_of_Strathclyde,Education,55.8617167,-4.241699833,125,University_of_Strathclyde,Education,55.8617167,-4.241699833,125,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0,0,0,0
12832867@N03,83,23856,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,0,0,0,0,0,0,1
12914838@N00,84,3845,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.3636363636363636,0.4545454545454545,0,0,0.090909091,0.090909091,0
12914838@N00,85,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.3636363636363636,0.4545454545454545,0,0,0.090909091,0.090909091,0
12914838@N00,86,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.3636363636363636,0.4545454545454545,0,0,0.090909091,0.090909091,0
12914838@N00,87,2016,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.3636363636363636,0.4545454545454545,0,0,0.090909091,0.090909091,0
12914838@N00,88,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.3636363636363636,0.4545454545454545,0,0,0.090909091,0.090909091,0
12914838@N00,89,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.3636363636363636,0.4545454545454545,0,0,0.090909091,0.090909091,0
12982579@N00,90,25779,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,0.3,0.7,0,0,0,0,0
13286453@N00,91,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.25,0,0,0.75,0,0
13286453@N00,92,2314,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.25,0,0,0.75,0,0
13292225@N00,93,4512,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.2,0,0.8
13447325@N07,94,2748,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
13523064@N03,95,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0,0,0,0
13632620@N00,96,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,1,0
13808905@N02,97,11853,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,0,0,0,0,0,1,0
14023865@N06,98,111,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.5,0.5,0
14023865@N06,99,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.5,0.5,0
14041179@N00,100,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,1,0
14057878@N00,101,4610,University_of_Strathclyde,Education,55.8617167,-4.241699833,125,University_of_Strathclyde,Education,55.8617167,-4.241699833,125,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,0.2222222222222222,0,0,0.1481481481481481,0.074074074,0.1851851851851851,0.3703703703703703
14057878@N00,102,3392,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2222222222222222,0,0,0.1481481481481481,0.074074074,0.1851851851851851,0.3703703703703703
14057878@N00,103,108843,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,0.2222222222222222,0,0,0.1481481481481481,0.074074074,0.1851851851851851,0.3703703703703703
14057878@N00,104,56658,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,0.2222222222222222,0,0,0.1481481481481481,0.074074074,0.1851851851851851,0.3703703703703703
14057878@N00,105,23267,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,0.2222222222222222,0,0,0.1481481481481481,0.074074074,0.1851851851851851,0.3703703703703703
14057878@N00,106,28392,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,0.2222222222222222,0,0,0.1481481481481481,0.074074074,0.1851851851851851,0.3703703703703703
14086506@N02,107,15012,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,0,0,0,0,0.3,0,0.7
14161458@N00,108,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1,0,0,0
14161458@N00,109,5450,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,0,0,0,1,0,0,0
14332784@N05,110,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6666666666666666,0,0,0,0.3333333333333333,0,0
14332784@N05,111,2016,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6666666666666666,0,0,0,0.3333333333333333,0,0
14578360@N00,112,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2941176470588235,0.044117647,0,0,0.2205882352941176,0,0.4411764705882353
14578360@N00,113,338,University_of_Glasgow,Education,55.87194,-4.2875,338,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2941176470588235,0.044117647,0,0,0.2205882352941176,0,0.4411764705882353
14578360@N00,114,2874,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2941176470588235,0.044117647,0,0,0.2205882352941176,0,0.4411764705882353
14578360@N00,115,28329,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,0.2941176470588235,0.044117647,0,0,0.2205882352941176,0,0.4411764705882353
14578360@N00,116,22365,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,0.2941176470588235,0.044117647,0,0,0.2205882352941176,0,0.4411764705882353
14578360@N00,117,1677,Glasgow_Museum_of_Transport,Museum,55.8687,-4.295,139,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2941176470588235,0.044117647,0,0,0.2205882352941176,0,0.4411764705882353
14578360@N00,118,22365,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,0.2941176470588235,0.044117647,0,0,0.2205882352941176,0,0.4411764705882353
14578360@N00,119,16051,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,0.2941176470588235,0.044117647,0,0,0.2205882352941176,0,0.4411764705882353
14578360@N00,120,17232,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,0.2941176470588235,0.044117647,0,0,0.2205882352941176,0,0.4411764705882353
14578360@N00,121,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2941176470588235,0.044117647,0,0,0.2205882352941176,0,0.4411764705882353
14578360@N00,122,4436,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,0.2941176470588235,0.044117647,0,0,0.2205882352941176,0,0.4411764705882353
14628725@N07,123,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2222222222222222,0.2222222222222222,0,0,0.5555555555555556,0,0
14628725@N07,124,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2222222222222222,0.2222222222222222,0,0,0.5555555555555556,0,0
14628725@N07,125,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2222222222222222,0.2222222222222222,0,0,0.5555555555555556,0,0
14628725@N07,126,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2222222222222222,0.2222222222222222,0,0,0.5555555555555556,0,0
14628725@N07,127,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2222222222222222,0.2222222222222222,0,0,0.5555555555555556,0,0
14628725@N07,128,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2222222222222222,0.2222222222222222,0,0,0.5555555555555556,0,0
14628725@N07,129,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2222222222222222,0.2222222222222222,0,0,0.5555555555555556,0,0
14628725@N07,130,3590,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2222222222222222,0.2222222222222222,0,0,0.5555555555555556,0,0
