userID,Year,Month,Season,movingpath1,poiID1,theme1,subTheme1,lat1,long1,poiFreq1,movingpath2,poiID2,theme2,subTheme2,lat2,long2,poiFreq2,movingpath3,poiID3,theme3,subTheme3,lat3,long3,poiFreq3,movingpath4,poiID4,theme4,subTheme4,lat4,long4,poiFreq4,movingpath5,poiID5,theme5,subTheme5,lat5,long5,poiFreq5,movingpath6,poiID6,theme6,subTheme6,lat6,long6,poiFreq6,movingpath7,poiID7,theme7,subTheme7,lat7,long7,poiFreq7,movingpath8,poiID8,theme8,subTheme8,lat8,long8,poiFreq8,movingpath9,poiID9,theme9,subTheme9,lat9,long9,poiFreq9,movingpath10,poiID10,theme10,subTheme10,lat10,long10,poiFreq10,movingpath11,poiID11,theme11,subTheme11,lat11,long11,poiFreq11,movingpath12,poiID12,theme12,subTheme12,lat12,long12,poiFreq12,movingpath13,poiID13,theme13,subTheme13,lat13,long13,poiFreq13,movingpath14,poiID14,theme14,subTheme14,lat14,long14,poiFreq14,movingpath15,poiID15,theme15,subTheme15,lat15,long15,poiFreq15,movingpath16,poiID16,theme16,subTheme16,lat16,long16,poiFreq16,movingpath17,poiID17,theme17,subTheme17,lat17,long17,poiFreq17,movingpath18,poiID18,theme18,subTheme18,lat18,long18,poiFreq18,movingpath19,poiID19,theme19,subTheme19,lat19,long19,poiFreq19,movingpath20,poiID20,theme20,subTheme20,lat20,long20,poiFreq20,movingpath21,poiID21,theme21,subTheme21,lat21,long21,poiFreq21,movingpath22,poiID22,theme22,subTheme22,lat22,long22,poiFreq22,movingpath23,poiID23,theme23,subTheme23,lat23,long23,poiFreq23,movingpath24,poiID24,theme24,subTheme24,lat24,long24,poiFreq24,movingpath25,poiID25,theme25,subTheme25,lat25,long25,poiFreq25,movingpath26,poiID26,theme26,subTheme26,lat26,long26,poiFreq26,movingpath27,poiID27,theme27,subTheme27,lat27,long27,poiFreq27,movingpath28,poiID28,theme28,subTheme28,lat28,long28,poiFreq28,movingpath29,poiID29,theme29,subTheme29,lat29,long29,poiFreq29,movingpath30,poiID30,theme30,subTheme30,lat30,long30,poiFreq30,movingpath31,poiID31,theme31,subTheme31,lat31,long31,poiFreq31,movingpath32,poiID32,theme32,subTheme32,lat32,long32,poiFreq32,movingpath33,poiID33,theme33,subTheme33,lat33,long33,poiFreq33,movingpath34,poiID34,theme34,subTheme34,lat34,long34,poiFreq34,movingpath35,poiID35,theme35,subTheme35,lat35,long35,poiFreq35,movingpath36,poiID36,theme36,subTheme36,lat36,long36,poiFreq36,movingpath37,poiID37,theme37,subTheme37,lat37,long37,poiFreq37,movingpath38,poiID38,theme38,subTheme38,lat38,long38,poiFreq38,pref_Community Use,pref_Education Centre,pref_Health Services,pref_Leisure/Recreation,pref_Mixed Use,pref_Office,pref_Place Of Assembly,pref_Place of Worship,pref_Purpose Built,pref_Residential Accommodation,pref_Retail,pref_Specialist Residential Accommodation,pref_Transport,pref_Vacant Land
10559879@N00,2007,12,Summer,Princess Theatre,62,Place Of Assembly,Theatre Live,-37.81072571,144.9723266,113,Her Majesty's Theatre,177,Place Of Assembly,Theatre Live,-37.81099756,144.9695202,133,Melbourne Visitor Booth,38,Community Use,Visitor Centre,-37.81395251,144.9644259,455,Myer,235,Retail,Department Store,-37.8135912,144.9638551,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2008,3,Autumn,Church of Christ,12,Place of Worship,Church,-37.81045241,144.9638892,95,QV Village,203,Mixed Use,Retail/Office/Residential/Carpark,-37.81068919,144.9657146,176,Wesley Church,6,Place of Worship,Church,-37.81015764,144.9681682,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2008,4,Autumn,Church of Christ,12,Place of Worship,Church,-37.81045241,144.9638892,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2008,5,Autumn,Church of Christ,12,Place of Worship,Church,-37.81045241,144.9638892,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2010,7,Winter,QV Village,203,Mixed Use,Retail/Office/Residential/Carpark,-37.81068919,144.9657146,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2010,8,Winter,Melbourne Central Railway Station,202,Transport,Railway Station,-37.8100167,144.9637893,358,State Library Victoria,65,Community Use,Public Buildings,-37.80998522,144.9643303,500,QV Village,203,Mixed Use,Retail/Office/Residential/Carpark,-37.81068919,144.9657146,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2010,9,Spring,Waterfront City,105,Mixed Use,Retail/Office,-37.81505666,144.9391369,150,Central City Studios,102,Purpose Built,Film & RV Studio,-37.81423185,144.9356553,4,Melbourne Visitor Booth,38,Community Use,Visitor Centre,-37.81395251,144.9644259,455,Parliament Railway Station,159,Transport,Railway Station,-37.81215728,144.973742,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2010,10,Spring,QV Village,203,Mixed Use,Retail/Office/Residential/Carpark,-37.81068919,144.9657146,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2010,11,Spring,Myer,235,Retail,Department Store,-37.8135912,144.9638551,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2011,1,Summer,Council House 2 (CH2),2,Mixed Use,Retail/Office/Carpark,-37.81425914,144.9666384,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2011,10,Spring,Melbourne Town Hall,90,Community Use,Public Buildings,-37.81507548,144.9665427,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2011,11,Spring,Richmond Railway Station (Richmond) - Train stop,137,Transport,Railway Station,-37.82389927,144.9894008,42,Melbourne Visitor Booth,38,Community Use,Visitor Centre,-37.81395251,144.9644259,455,Wesley College,54,Education Centre,School - Primary and Secondary Education,-37.84852018,144.9822278,2,Melbourne Visitor Centre,230,Community Use,Visitor Centre,-37.81773524,144.9679371,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2011,12,Summer,Carlton Gardens South,4,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.80606846,144.9712665,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2012,1,Summer,QV Village,203,Mixed Use,Retail/Office/Residential/Carpark,-37.81068919,144.9657146,176,Old Treasury Building,68,Office,Office,-37.81323717,144.9744236,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2012,2,Summer,Melbourne Visitor Booth,38,Community Use,Visitor Centre,-37.81395251,144.9644259,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2012,3,Autumn,Richmond Railway Station (Richmond) - Train stop,137,Transport,Railway Station,-37.82389927,144.9894008,42,Melbourne Central Railway Station,165,Transport,Railway Station,-37.810893,144.9631007,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2012,9,Spring,Council House 2 (CH2),2,Mixed Use,Retail/Office/Carpark,-37.81425914,144.9666384,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2012,11,Spring,Wesley College,54,Education Centre,School - Primary and Secondary Education,-37.84852018,144.9822278,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2013,5,Autumn,Flinders Street Railway Station,190,Transport,Railway Station,-37.8179063,144.9670648,351,Melbourne Central,201,Mixed Use,Retail/Office/Carpark,-37.81053718,144.9627497,104,Myer,235,Retail,Department Store,-37.8135912,144.9638551,529,QV Village,203,Mixed Use,Retail/Office/Residential/Carpark,-37.81068919,144.9657146,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2013,6,Winter,Crown Entertainment Complex,95,Purpose Built,Casino,-37.82357611,144.9573129,116,QV Village,203,Mixed Use,Retail/Office/Residential/Carpark,-37.81068919,144.9657146,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2013,7,Winter,Melbourne Central Railway Station,163,Transport,Railway Station,-37.80977593,144.9626701,91,Melbourne Visitor Booth,38,Community Use,Visitor Centre,-37.81395251,144.9644259,455,David Jones,236,Retail,Department Store,-37.81331273,144.9643735,94,QV Village,203,Mixed Use,Retail/Office/Residential/Carpark,-37.81068919,144.9657146,176,Wesley Church,6,Place of Worship,Church,-37.81015764,144.9681682,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2013,8,Winter,Melbourne Central,201,Mixed Use,Retail/Office/Carpark,-37.81053718,144.9627497,104,Church of Christ,12,Place of Worship,Church,-37.81045241,144.9638892,95,Flinders Street Railway Station,190,Transport,Railway Station,-37.8179063,144.9670648,351,Melbourne Central Railway Station,202,Transport,Railway Station,-37.8100167,144.9637893,358,St Francis Church,5,Place of Worship,Church,-37.81188478,144.9624226,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2013,9,Spring,Melbourne Central Railway Station,163,Transport,Railway Station,-37.80977593,144.9626701,91,Her Majesty's Theatre,177,Place Of Assembly,Theatre Live,-37.81099756,144.9695202,133,QV Village,203,Mixed Use,Retail/Office/Residential/Carpark,-37.81068919,144.9657146,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10559879@N00,2013,10,Spring,Melbourne Central Railway Station,163,Transport,Railway Station,-37.80977593,144.9626701,91,QV Village,203,Mixed Use,Retail/Office/Residential/Carpark,-37.81068919,144.9657146,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.03125,0,0.015625,0.28125,0.015625,0.109375,0.125,0.03125,0,0.0625,0,0.203125,0
10602166@N06,2011,12,Summer,Shrine of Remembrance,150,Community Use,Public Buildings,-37.830208,144.9734419,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10681948@N00,2010,7,Winter,La Mama Theatre,179,Place Of Assembly,Theatre Live,-37.7991305,144.9676695,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055555556,0,0,0.444444444,0.055555556,0,0.444444444,0,0,0,0,0,0,0
10681948@N00,2010,10,Spring,Melbourne Central,201,Mixed Use,Retail/Office/Carpark,-37.81053718,144.9627497,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055555556,0,0,0.444444444,0.055555556,0,0.444444444,0,0,0,0,0,0,0
10681948@N00,2011,4,Autumn,Melbourne Visitor Booth,38,Community Use,Visitor Centre,-37.81395251,144.9644259,455,Princess Theatre,62,Place Of Assembly,Theatre Live,-37.81072571,144.9723266,113,La Mama Theatre,179,Place Of Assembly,Theatre Live,-37.7991305,144.9676695,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055555556,0,0,0.444444444,0.055555556,0,0.444444444,0,0,0,0,0,0,0
10681948@N00,2011,6,Winter,La Mama Theatre,179,Place Of Assembly,Theatre Live,-37.7991305,144.9676695,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055555556,0,0,0.444444444,0.055555556,0,0.444444444,0,0,0,0,0,0,0
10681948@N00,2011,7,Winter,Birrarung Marr,132,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.81806108,144.9731467,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055555556,0,0,0.444444444,0.055555556,0,0.444444444,0,0,0,0,0,0,0
